"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"El Salvador","SLV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","203120000","230920000","240640000","248680000","262560000","274880000","294240000","323280000","350160000","418680000","499600000","558720000","673760000","782760000","819280000","784320000","772640000","753243200","783617100","826171700","887648800","855894700","1012681900","1063373300","1159307700","1122850939.56479","1208032600","1450129800","1754705400","2010712600","2273574900","2436677300","2577610900","2863562300","3032531900","3167520000","3325857700","3454175100","3569564100","3514089800","3596790000","3915460000","4171610000","4655240000","4395130000","4662880000","5313420000","5686440000","5744400000","5877360000","5927280000","6007900000","6287630000","6524860000","6786010000","5866220000",
"San Marino","SMR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","12571994.971202","12571994.971202","12571994.971202","12571994.971202","13355994.6576021","12571924.5684526","18801887.1886769","21671869.9687802","34145795.1252292","40428571.4285714","45585714.2857143","49785371.601717","54168278.3914271","58839449.1761522","80000000","80000000","101604427.640985","55000013.9130435","39088388.9502762","52099737.5328084","45342411.1740384","49302475.0792644","58324242.3436128","50012559.3702897","54984945.3312758","64165321.3483146","88509932.6799907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5908615819.20904","6963743016.75978","8154829761.68327","6184930414.32388","6157175320.49908","2426695416.35598","4261926929.76177","5431863884.60565","6745155890.20828","7916295258.42135","8067203487.1346","9334345558.47127","12174781664.0578","14409898875.6988","11246304412.8049","10574827380.8069","13132766242.9398","11696149854.5581","12988923060.3026","11877131800.9214","10230152355.3598","10506892204.1124","11522857972.7521","12912107899.0687","13186667692.7988","13274808967.9179",
"Sub-Saharan Africa (excluding high income)","SSA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","136374938103.723","114066887049.896","99680241861.914","81998245090.1198","77430422584.9235","76814093580.6672","87098572369.7187","88752006598.8873","90007070267.1742","104468991231.127","104094512971.326","104372352249.56","95984533853.6384","94453861102.0082","110461712576.155","115339234538.248","116074103570.439","104610873663.901","106474654100.762","121284825977.954","110915021903.036","117279757892.761","149824428995.23","193127813284.974","233105140122.932","269317675041.556","314184428239.825","372163216268.754","310825672245.463","390775643950.364","468796319404.982","481479662840.225","500287223222.031","502390018034.15","408035737223.252","372449915570.315","423097768567.289","470145321061.373","487954009350.085","450206630987.885",
"South Sudan","SSD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8633142542.91589","7250427915.83687","8928247299.23207","9127095784.54333","6102982881.35593","4095251016.94915","6520269728.81356","3970616419.73253","1228382387.70686","1153917467.76084","1458283547.50352","2056780879.14972","1809805084.25045",
"Sub-Saharan Africa","SSF","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","136394838473.69","114083747191.624","99698363640.1971","82019903332.282","77459253768.1141","76850000018.8085","87135848669.1872","88797725954.3439","90054333747.7996","104528299875.624","104162524807.013","104452554312.326","96076733537.9279","94552645594.6041","110581863978.138","115463828325.401","116217346071.98","104775639680.397","106651942409.622","121471620851.083","111098299325.25","117501813761.686","150026152363.664","193253479609.899","233257710198.664","269484290140.084","314351652019.904","372314401527.657","310944537900.444","390911576381.11","468942341432.229","481630579163.137","500454806542.432","502553175267.754","408198586006.318","372605957118.603","423267033826.147","470321405387.197","488140447101.636","450351851976.142",
"Small states","SST","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234853466031.608","246345222350.598","250350926836.938","251762875896.599","176319925062.231","161221265422.629","180043858217.539","208904602894.598","197235265703.215","157780628522.775",
"Sao Tome and Principe","STP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12720123.0476923","12801679.0818965","14513351.0205828","15322874.4837058","17544677.0221633","18350384.7822245","19583579.5756752","29362172.6822364","35102939.8155289","34199515.4517067","38584858.7939755","39765217.5270933","47299825.2265333","58545291.7354616","48416498.080364","54220359.5985709","60575420.1671085","58734916.5351318","57455149.8934192","62606440.715512",
"Suriname","SUR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","41550000","41250000","41850000","44050000","48500000","57150000","83100000","99850000","111500000","117850000","114500000","130400000","132700000","150050000","196050000","149500000","173000000","233750000","244750000","264650000","261000000","287500000","269500000","242000000","242500000","236000000","231500000","228500000","301500000","136600000","87300000","81000000","67933333.3333333","69205882.3529412","165320895.522388","202113122.171946","226209476.309227","251675000","235037500","193981395.348837","235880303.030303","206636238.53211","313451489.361702","341470588.235294","460497439.648866","606948054.325145","971316105.988264","1088524590.16393","1415664845.17304","1328961748.63388","1536388140.16173","1552631578.94737","1756060606.06061","1659696969.69697","1585151515.15152","1397254660.93014","887647304.370163","1374707854.21424","1468998324.95812","1329093578.3532","1016138493.23928",
"Slovak Republic","SVK","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7168060130.71895","7985698352.34474","7506607001.24618","8351562814.63251","8638570210.95248","8580882623.91745","9178426845.63758","10272228496.1415","14317522573.3634","18370696548.299","20045454545.4545","24243150169.3639","29000778811.9354","33211757726.6735","26212290914.1428","27748876334.8252","30267794515.6567","29043819657.4729","28204409521.9006","30801389500.3255","27081346760.5889","26288279365.7383","27316329103.2228","30859855506.976","31203848506.5176","28779495029.0304",
"Slovenia","SVN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6321995551.96118","6466598796.03399","6400844837.93517","6905565493.36411","7044183256.42716","6181817692.63883","6377836130.30602","7039228927.6808","8963510355.20074","10412148729.4469","10786060191.5185","11892448877.1798","14715724062.4145","16548125091.5483","13787660461.2392","12765663785.4454","13810934097.1018","12760525053.7474","13305175375.3061","14048920236.5781","12076782312.6591","12510810310.704","13737357930.2818","15319607872.07","15686795534.0078","15735397305.3713",
"Sweden","SWE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","42250964630.2251","36989921791.6815","32272164868.0483","29920257072.4263","32360198626.6592","33853060240.1237","44064504885.1704","52987091192.9847","59483848250.4243","62042058818.9673","71056058998.4456","69707894005.7875","69571115594.6289","51349538761.9806","57499611197.5117","71960943742.7278","76498657918.2821","70558226040.9436","71481276494.0439","71326370061.9675","69317740280.7186","63057865641.7306","68353000379.9899","84252748475.8171","96545877614.3368","97664155437.5025","106850586864.005","124994377700.183","126751528576.414","97797303300.3214","117769011989.67","135671998287.53","127089297085.284","129506243374.818","126787386574.568","111921258344.235","111965420818.17","119718640875.446","122213719806.171","116939434198.304","114251106749.283",
"Eswatini","SWZ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","22119557.6088478","23099538.0092398","25339493.2101358","26039479.2104158","28979420.4115918","29119417.6116478","30480984.3400447","35514505.0084558","64265129.6829971","75349521.7071376","71670047.3292765","73597056.1177553","87396504.1398344","109245630.174793","128296507.483963","140606189.008731","146308113.035551","128660895.192485","125661969.302576","111299396.732868","76860950.3297887","113216630.196937","186493123.772102","244073015.174841","260533038.471804","410528350.017393","418806830.11625","464175701.262272","499926951.678551","511073589.050355","641242149.375534","582664782.639034","646329991.319445","594062623.229564","568712267.779687","684709328.799101","608835186.024091","562611173.83096","842260988.538871","1103181249.61298","1264313525.07351","1310779206.97039","1402214324.23993","1304178993.36658","1428936013.78383","1673666434.4643","1772858699.09518","1798193373.93423","1638518637.81836","1575157886.97743","1451907690.85931","1348633164.73595","1491680878.35912","1550860748.78589","1555917882.35294","1248037218.50847",
"Sint Maarten (Dutch part)","SXM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121061452.513966","114804469.273743","115195530.726257","113519553.072626","95810055.8659218","90837988.8268156","102569832.402235","","","",
"Seychelles","SYC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","7989612.09446933","8922750.17946505","11808758.5237971","19233654.1604595","23044610.8031265","27363745.4169865","23075015.4236291","23154299.1991128","25004013.8656585","31004999.2993085","37203780.2794752","39124941.7785933","46753391.4935777","48213542.4197801","59922426.877026","67702720.5868451","78720787.2078721","89047573.0965936","94900905.8902647","115206115.206115","119479265.176362","137078964.645962","157180593.299253","169021993.44876","178427666.35164","174767392.232181","211113138.686131","193382339.326384","124158454.545455","150695309.090909","165042719.713028","166215860.082673","151178467.199594","118875715.471826","135969406.188369","146097092.318876","150991719.363837","167642261.791221","163225662.710149","162849728.479259","156029092.465239","169265509.484837","176106221.471444","186453842.590943","145284090.909091",
"Syrian Arab Republic","SYR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","406806282.722513","487958115.183246","511780104.712042","550840253.710848","1024400043.7331","1287837837.83784","1537895828.39774","1588535031.84713","2000000000","2607133757.96178","2958980891.71975","4317452229.29936","4100382165.6051","4249936305.73248","4402802547.7707","4714649681.52866","5762547770.70064","6344713375.79618","3308685968.8196","4427616926.50334","5773006681.51448","6042583518.93096","5745211581.29176","6671893095.76837","8086681514.47661","9209977728.28508","15722583518.931","18979064587.9733","18633140311.804","21865033407.5724","26851848552.3385","26138975501.1136","26392249443.2071","27044187082.4053","33885523385.3007","41854432071.2695","53803830734.9666","61314298440.98","74639732739.4209","61299242761.6926","76832516703.7862","21695664346.2289","10722724300.8245","4718846090.39361","4140591559.59009","2518753623.69344","1991250542.54671","2728272759.34411","3989191813.37353","4118268467.9796","",
"Turks and Caicos Islands","TCA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50250600","51687400","60542700","81174900","105308400","145994700","154496500","168594700","113911600","81977300","68414100","69094000","74155200","78203500","91053000","97719000","111805000","122021000","142093000","144724000",
"Chad","TCD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","28833361.2702701","32653058.9362069","31733572.9315502","34871016.8759199","38700469.2383138","46562267.2046497","53649235.9064236","57420953.4598756","63043351.8736151","60450833.8974881","59017689.4353349","63260222.0760997","75634955.5479934","95624606.3987447","97673360.5987953","129303646.471498","129178679.017489","127964505.895271","146786264.560787","105598684.975803","93372405.8689846","104256279.993042","104709266.84258","109750020.065551","142798999.272558","131384198.34063","155441843.605558","162531395.879692","191730964.604581","227762479.272913","293397014.355668","242210132.400165","245532678.760732","199096310.741602","138373954.50723","192928595.984681","200065489.478693","211114201.121388","224592652.823502","187451063.352212","151523042.122871","223832317.059434","284769832.979969","642189178.982351","2033420690.33523","614340141.380393","745436287.961386","839500868.827247","1088095308.07175","1227295208.48049","1276765206.67275","1534807047.27823","1599549354.30236","1726669954.78433","2022961685.83229","1494962281.36216","1379278680.62671","1462912595.34248","1615014227.29282","1614649323.87342","1709906558.35965",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","40476980757.0884","26840407767.5331","23975661019.7852","27105999795.3601","33362779679.751","38799902120.5763","45262476325.6949","40037166697.194","36936792748.0441","46028849057.2505","57821498211.4885","64838001100.8971","75256914245.4574","93191630617.99","100342901304.114","118539571877.677","115877197710.034","137019334069.249","128576921461.01","153187863162.617","171631958610.485","173021386122.416","176301996955.366","192176581634.948","203903176468.251","219308307933.967","217687165961.644","213952316270.481","240094532037.723","262099678868.504","278987221331.229","307315041044.742","348942470563.582","393421323421.368","477030391888.75","600074661635.935","700495829599.56","733696881247.849","660905517380.455","720811558469.624","800258871559.277","853230857118.297","971085392317.527","1165447029835.25","1413837868163.18","1728547082035.41","2175986671753.45","2850258183563.33","3787407554995.77","4219718044581.09","5191454839781.01","6594045875868.1","4738679259827.07","5083103615485.36","5368202272383.05","5324637609840.84","5280293937067.17","5809131561639.54","6485858854955.48","6528367793511.09","6514404153364.31",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","478740645021.787","468574523791.812","403257762489.631","367399303165.774","331027431661.651","307284702984.245","311791572452.575","316345627366.768","297562104463.24","246696908998.114","266162288989.442","263362658726.46","282926176373.828","347999611134.676","474106687648.544","608374362764.022","743768226186.31","956934645924.116","1191539643924.03","905563731973.009","1076601165930.72","1325830632934.5","1362137274542.64","1415472079890.68","1339753801039.92","1057180534294.93","1007033966447.03","1156012418382.98","1239583368432.54","1232434655691.92","1107615137317.25",
"Togo","TGO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","18760560.0601317","19571046.8192747","18774432.3893461","26120681.717632","31833181.7855324","39173944.109403","47623233.0558975","54064841.6326932","52915461.2915331","56931704.2659542","53544985.5663703","64643469.4659469","68246497.6058178","82103575.6779602","185704725.749019","163779223.275874","126804506.791155","151416657.54232","187896695.809859","225176946.299765","281617341.191483","216390079.913444","192023093.28823","164013582.16162","145094471.60325","165159379.917776","210796297.435302","249553674.327852","297131260.151983","329021527.026099","366860334.130596","403067700.577334","402468065.878883","255047807.514128","208588288.427674","290430676.928945","308630546.548115","301638039.273602","267648979.459","255575666.239299","237688737.383978","228744844.911446","272506096.611683","308837383.819965","332741668.341747","363732932.656929","406186919.438864","409651433.026968","577234623.542601","507594595.20376","513699531.300179","663044940.610964","712779178.319805","761909505.494639","739944503.098992","651911997.005472","1302930650.67222","1363724899.75574","1493575798.92933","1528321229.67481","1719435410.17328",
"Thailand","THA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","511193586.003078","581463938.380884","692983711.685824","744440724.915987","843942302.884615","1004423091.34615","1188120221.15385","1407216346.15385","1514519235.57692","1669591432.69231","1793269168.26923","1995192322.11538","2230769230.76923","2903628764.95735","3651515722.62222","3837226813.48231","4691153513.95336","5803893118.17099","7095755784.04906","8306029795.92436","9278339756.98853","10488396257.6305","10797561836.6877","12246381259.2119","13364932959.3814","12387026470.1442","14257669054.5992","16850109731.4445","21324508695.7725","26192048097.4243","31768737050.2824","37975452219.7141","42414321971.1733","47501974754.7355","54265844930.4175","63103767980.9915","67871773725.7672","54912942421.798","41050208658.733","46080811980.8429","46347284340.2689","43692887317.4454","49549535499.219","57742053677.7503","65531470026.6518","72897506470.6453","86811361596.5366","103681825819.423","115036877163.175","108764444755.555","136174930646.948","140842294788.418","148462926799.451","155097018811.43","149750367920.985","145185749699.98","147103642297.798","159810546909.528","176053289673.23","182881865264.948","166038212164.11",
"Tajikistan","TJK","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988277727.682597","492000000","1070000000","689325581.395349","510451127.819549","462386243.386243","304491032.1489","238908411.879779","329447978.367242","298381402.488286","303568848.432307","391071579.124863","429108932.383054","515058469.981054","641878471.637771","632804979.785664","774466407.955372","983006535.947712","1267496429.30014","1220411808.72378","1409225850.65083","1465576330.74487","1682525275.9778","1952877712.94236","2059867141.9313","2499651149.58381","2252485419.29885","2400119302.43166","2671037678.11872","2744417862.83892","2690522093.80056",
"Turkmenistan","TKM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","932543527.903939","1115178671.94209","1073924363.05385","956861892.394754","","195000000","1996666666.66667","1150000000","1467809523.80952","1551289134.43831","1103352448.16939","1057158815.86297","1069648093.84164","1192703409.15411","1483627450.98039","1798106322.1225","2324411350.37231","2589810097.26725","3003629764.06534","3678039260.96998","4775609756.09756","11668095052.5906","12312631578.9474","13353684210.5263","19255789473.6842","23412280701.7544","24862105263.1579","26405964912.2807","19436857142.8571","18602857142.8571","17842000000","18306285714.2857","19006285714.2857","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","37779795706.0473","41774270331.0484","41128856937.0454","45072904323.5929","51072208156.7245","54750825647.018","61919385410.7124","69288357421.7113","93417604207.145","130779190429.511","132982325279.202","148143075093.059","164735190373.16","181907510014.915","220853365445.14","263168092867.939","296009611563.122","283196773129.946","247642342599.071","251042161086.874","258262784896.385","263475952767.912","279123414853.762","317406870351.317","320884885412.463","339532293717.523","348746666563.187","382211763538.225","474431212435.053","543264383939.564","506279868693.614","547415216084.679","610114241291.372","601075259485.787","557922469879.489","637314192734.772","614426672837.246","557695767222.559","562711232352.57","677509510695.9","825978130646.464","988427455817.783","1138649015783.84","1333469449514.47","1148769039192.32","1495196443064.43","1692418985259.45","1686577752994.72","1668730857448.33","1655077789576.09","1479737977814.62","1392766696765.06","1557536955851.97","1575923873732.33","1540143619915.95","1259927455667.47",
"Timor-Leste","TLS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59024800","62922700","55967100","49916500","24280800","24526900","22915000","28876300","49954200","72926300","80542000","135305500","148340900","280489800","245631300","292007400","315338400","250023500","256677200","617602300","483183000",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71742206839.186","82753209863.1707","103937376931.223","126994115871.152","137492049644.083","128624701772.061","158782031227.819","189666858049.11","178914688047.554","182467159929.663","198336381538","248931112756.037","315219551226.753","375685626701.157","455078647354.005","572525118253.897","487603713171.15","587963436344.254","666480828722.715","678505224570.517","613992827624.136","583238697339.009","446172687935.702","444364906553.505","454399829866.867","445073994926.708","436596775823.908","353238630593.033",
"Tonga","TON","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","2851551.25016363","2772088.47610901","3365380.35041029","4965548.81538285","5873351.21842164","6677636.07378729","6969662.14663296","6613246.77959225","8180180.18018018","9008336.98990786","7545918.01103429","8407085.56149733","8843999.43985436","11530376.8264548","13504966.2296385","13296805.0625096","13208391.1769243","14976616.4353055","13923410.4046243","34787910.9225875","39089936.2656385","41978244.9874178","35921487.9303522","31405630.0268097","34083022.6827573","37089866.3900921","33358011.4449213","32327323.6076704","34520154.8622182","38181844.8452852","43612185.9361296","44781123.998208","46871323.7129875","53425610.2693603","52391954.739416","66170770.9056975","79469406.6917745","88970676.7360906","71523589.8027454","70843072.3390167","67702537.1828521","66986742.4242424","75269667.4960416","75240131.2790592","77424182.4023945","72118090.1259686",
"South Asia (IDA & IBRD)","TSA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","8955496383.81112","9792406875.87445","10847927306.8526","12247602251.3161","13800333638.8212","15166689036.2947","12227821831.8907","12530131886.503","13651526739.9845","15667009321.0935","17145262066.1012","18801262791.0039","19111640650.0262","21492296454.9416","27295907956.618","28742100164.484","30660150413.5609","35962646763.5131","41544781459.5645","47910541013.9435","57924764483.6027","62090375437.6519","64338019142.1908","68905382972.5798","69458360175.6526","75198430713.9493","80428197027.6142","89387199947.6507","95936449106.7812","98892594129.4024","106824393887.169","92022542982.8878","99020938157.1974","98167182277.9077","114747630385.315","130225292478.456","139284199268.215","145910347089.253","146485849816.497","153463835239.431","161017047444.054","161455481762.222","175991293695.334","204812072713.193","252039281384.052","293190420757.856","347675728903.34","440593327750.018","450421239320.763","493700565519.496","600202732435.185","652160367677.818","647745680509.202","643480590846.519","689367550674.107","709900046503.581","751606366029.669","856744148173.176","878677990713.897","866765513014.709","796894056085.228",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","136394838473.69","114083747191.624","99698363640.1972","82019903332.282","77459253768.1141","76850000018.8085","87135848669.1873","88797725954.3439","90054333747.7996","104528299875.624","104162524807.013","104452554312.326","96076733537.9279","94552645594.6041","110581863978.138","115463828325.401","116217346071.98","104775639680.397","106651942409.622","121471620851.083","111098299325.25","117501813761.686","150026152363.664","193253479609.899","233257710198.663","269484290140.084","314351652019.903","372314401527.657","310944537900.444","390911576381.109","468942341432.229","481630579163.137","500454806542.431","502553175267.754","408198586006.318","372605957118.603","423267033826.147","470321405387.197","488140447101.636","450351851976.142",
"Trinidad and Tobago","TTO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","285772618.561512","315516943.789195","331050000","325950000","333050000","365486860.094182","444698901.78525","598764801.959984","1184443795.05163","1416075214.30547","1458617292.0601","1804208333.33333","1975833333.33333","2652625000","3731333333.33333","3883916666.66667","3809333333.33333","3597041666.66667","3751250000","3404897959.18367","1994416666.66667","2105222222.22222","1972475154.79473","2036023529.41176","2406517647.05882","2376211764.70588","2322564705.88235","1933097867.72813","2305625411.39935","2395810215.54188","2600056618.54091","2452580897.99575","2327262912.21441","2766213148.32749","3876250039.6838","3989459667.58647","3865412005.69718","5821909103.90621","7220257183.67995","9532954473.29989","11172142834.5109","12909689959.2301","17831756531.1412","10187293507.6432","11924068700.4941","14509790460.7367","13016284061.2169","13155837705.2743","13147337379.6633","9767585536.4255","8357969710.60129","8884608009.44023","9999660306.01997","10595461394.9632","",
"Tunisia","TUN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","190476190.47619","200571428.571429","219238095.238095","246095238.095238","276952380.952381","296190476.190476","345572767.259514","448752881.995389","582305502.8463","960824742.268041","1122296793.43773","1134328358.20896","1315617715.61772","1573762614.12782","2076998769.9877","2720424796.24599","2698460915.35034","2525478246.14864","2713906894.51974","2765576725.02575","2753505092.86998","2748992443.32494","2857728973.09038","3089531359.29121","3145686295.16486","3661136363.63636","3788695652.17391","4410221619.17684","4103516987.14755","4567516805.06129","5300200909.3793","5580131497.84261","5497965457.99801","5619917449.72337","5975889394.70578","5756255927.62822","5833530270.38299","6150313005.55673","7017384555.68491","7976555600.16058","8530907969.78572","9345379413.97445","11249414702.669","14108513919.3247","12185292157.2984","13641835795.5642","14700738695.0198","14250785012.4433","14185330218.6983","13638164332.0426","11397742914.8716","10649887722.444","9960779724.62822","10110686035.3507","9654381772.05067","9026744363.60585",
"Turkey","TUR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","2424989724.61981","1377777777.77778","1522222222.22222","1755555555.55556","2000000000","2311111111.11111","2766666666.66667","3200000000","3755555555.55556","4300000000","3747826086.95652","3693772206.20768","4848056537.10247","6098939929.32862","8027572341.49494","10067857637.4463","12259390768.0807","13720697700.2555","14928753809.4061","22923705634.392","16161656014.0982","18963486454.6525","17932612747.8422","16424417959.9658","15371441038.5077","17727205675.2806","23466516434.1522","27366800051.3317","29818399128.2033","35330210022.2465","46801666768.8911","47320047619.0476","49406072463.7681","53731990909.0909","41926831081.0811","54269624454.1485","55564270270.2703","58430831468.0711","85647622171.0779","72521488777.4594","73506094529.7505","51453852480.4178","59082397890.1274","77999063695.1163","102656332865.661","127778462935.397","145023575848.792","179695556143.987","201458764733","155980244709.677","190286667354.272","225103096477.612","234662527227.171","265114265258.956","264002129312.314","240576920992.647","244235524187.941","250240397001.179","228906722102.56","207266801438.19","201722473038.516",
"Tuvalu","TUV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1283272.18796347","1378719.42670198","1993977.6733255","1521147.83081735","1560900.71647902","1541141.58636027","1386806.47938023","1684503.4881995","1747581.35444151","1960320.02064649","941268.552875696","1035533.25747388","1237965.88069108","1856410.92159025","2050889.8367407","1699350.89728904","1301957.8313253","2116977.65877332","3907901.35883241","3099360.47418499","1773986.42450926","3485301.7019082","3004038.10312694","2892739.91117976","2865693.16747792","2582525.73059875","","","","","",
"Tanzania","TZA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","687731055.558945","762721222.281337","694364714.967446","617754901.622112","631260781.086861","705494120.432868","846387449.702721","998997749.633448","2463282556.99961","2515158686.07715","2568845789.99348","2631287635.8223","3038718818.70855","3537685128.06488","3851736542.61298","4220652030.29548","4260540375.9885","5067084946.89509","6632547944.67341","6303953989.24042","7541332287.56523","9143275684.14804","10071035914.7241","11624208663.6974","12561899116.3975","11601763420.3429","12373024922.5341","13383223840.231","15395429341.7392","17497492607.4642","17895974604.6699",
"Uganda","UGA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","54212788.2599581","56641509.4339623","54405660.3773585","69121593.2914046","71155136.2683438","112044817.927171","108123249.29972","111484593.837535","128431372.54902","149719887.955182","163865546.218487","169327731.092437","159523809.52381","158123249.29972","223823109.843081","188333333.333333","181100000","204882352.941176","123782608.695652","88450000","55630000","90000000","233000000","195000000","356357995.432413","318954145.419464","376536271.673638","609435873.657472","634483333.333333","540786738.251931","448287341.426007","383823279.561227","355966067.603141","395080859.875998","511707748.650229","754362152.984541","889116745.0944","999122942.151041","1082414033.80587","1070553005.39347","1327719503.84013","1236356073.78922","1416133084.45816","1498223865.78032","1656495366.35785","2172150898.1756","2271527341.84035","2984845523.64301","3721019197.83624","5947416282.29387","6582435197.85363","7119842428.57943","6870790973.37887","7074382205.45759","8167448253.65505","8511569083.65405","7641650165.21771","8003092409.63541","8638738265.12228","9411139126.07963","9960534777.76547",
"Ukraine","UKR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","28917090235.4274","34094729763.806","38839191834.2257","34706788318.3218","","37495285714.2857","24576991150.4425","22398821475.3383","18400592553.2856","15052200054.6597","15286028898.3187","12828332312.7169","10111611466.2018","10246865924.0469","11756668714.2831","13281643074.3814","15825004219.251","19743748824.9671","26937967100.5132","34173465346.5347","45599603960.396","52828068043.7424","30096262449.9435","36219315489.692","42060846428.0335","44307971467.9014","42729388214.6879","30464132181.3455","19779168402.4042","21638390218.893","26104539678.004","30488888071.9104","34747423159.0677","32385977928.2203",
